api	date	client	is_root_page	page	rank	rank_grouping	total_pages	percentage
Fenced Frames	2026-01-01	desktop	True	6	5000	5000	3192	0.18796992481203006
Fenced Frames	2026-01-01	mobile	False	3	5000	5000	3356	0.08939213349225268
Fenced Frames	2026-01-01	mobile	True	5	5000	5000	3813	0.13113034356150013
Fenced Frames	2026-02-01	desktop	True	4	5000	5000	3270	0.12232415902140673
Fenced Frames	2026-02-01	mobile	False	3	5000	5000	3381	0.08873114463176575
Fenced Frames	2026-02-01	mobile	True	4	5000	5000	3883	0.10301313417460728
Fenced Frames	2026-03-01	desktop	False	3	5000	5000	2856	0.10504201680672269
Fenced Frames	2026-03-01	desktop	True	6	5000	5000	3239	0.18524235875270145
Fenced Frames	2026-03-01	mobile	False	6	5000	5000	3330	0.18018018018018017
Fenced Frames	2026-03-01	mobile	True	7	5000	5000	3861	0.1813001813001813
Fenced Frames	2026-04-01	desktop	False	4	5000	5000	2829	0.14139271827500885
Fenced Frames	2026-04-01	desktop	True	7	5000	5000	3232	0.2165841584158416
Fenced Frames	2026-04-01	mobile	False	4	5000	5000	3335	0.11994002998500748
Fenced Frames	2026-04-01	mobile	True	7	5000	5000	3845	0.18205461638491546
Private State Tokens	2023-09-01	desktop	False	10	5000	5000	3080	0.3246753246753247
Private State Tokens	2023-09-01	desktop	True	13	5000	5000	3580	0.36312849162011174
Private State Tokens	2023-09-01	mobile	False	7	5000	5000	3723	0.18802041364491
Private State Tokens	2023-09-01	mobile	True	13	5000	5000	4494	0.2892745883400089
Private State Tokens	2023-10-01	desktop	False	6	5000	5000	3135	0.19138755980861244
Private State Tokens	2023-10-01	desktop	True	12	5000	5000	3589	0.33435497353023125
Private State Tokens	2023-10-01	mobile	False	5	5000	5000	3732	0.1339764201500536
Private State Tokens	2023-10-01	mobile	True	11	5000	5000	4448	0.24730215827338128
Private State Tokens	2023-11-01	desktop	False	7	5000	5000	3109	0.2251527822450949
Private State Tokens	2023-11-01	desktop	True	12	5000	5000	3582	0.33500837520938026
Private State Tokens	2023-11-01	mobile	False	5	5000	5000	3727	0.13415615776764153
Private State Tokens	2023-11-01	mobile	True	11	5000	5000	4459	0.2466920834267773
Private State Tokens	2023-12-01	desktop	False	9	5000	5000	3002	0.29980013324450366
Private State Tokens	2023-12-01	desktop	True	16	5000	5000	3324	0.48134777376654636
Private State Tokens	2023-12-01	mobile	False	6	5000	5000	3575	0.16783216783216784
Private State Tokens	2023-12-01	mobile	True	15	5000	5000	3990	0.37593984962406013
Private State Tokens	2024-01-01	desktop	False	8	5000	5000	2940	0.27210884353741494
Private State Tokens	2024-01-01	desktop	True	14	5000	5000	3242	0.431832202344232
Private State Tokens	2024-01-01	mobile	False	5	5000	5000	3538	0.14132278123233466
Private State Tokens	2024-01-01	mobile	True	11	5000	5000	3960	0.2777777777777778
Private State Tokens	2024-02-01	desktop	False	6	5000	5000	2958	0.2028397565922921
Private State Tokens	2024-02-01	desktop	True	14	5000	5000	3268	0.42839657282741733
Private State Tokens	2024-02-01	mobile	False	5	5000	5000	3485	0.1434720229555237
Private State Tokens	2024-02-01	mobile	True	13	5000	5000	3915	0.33205619412515963
Private State Tokens	2024-03-01	desktop	False	8	5000	5000	2927	0.2733173898189272
Private State Tokens	2024-03-01	desktop	True	14	5000	5000	3277	0.42722001830942935
Private State Tokens	2024-03-01	mobile	False	7	5000	5000	3471	0.20167098818784213
Private State Tokens	2024-03-01	mobile	True	10	5000	5000	3932	0.254323499491353
Private State Tokens	2024-04-01	desktop	False	8	5000	5000	2960	0.2702702702702703
Private State Tokens	2024-04-01	desktop	True	13	5000	5000	3247	0.4003695719125347
Private State Tokens	2024-04-01	mobile	False	7	5000	5000	3486	0.2008032128514056
Private State Tokens	2024-04-01	mobile	True	12	5000	5000	3913	0.3066700741119346
Private State Tokens	2024-05-01	desktop	False	5	5000	5000	2819	0.17736786094359702
Private State Tokens	2024-05-01	desktop	True	12	5000	5000	3140	0.3821656050955414
Private State Tokens	2024-05-01	mobile	False	7	5000	5000	3408	0.20539906103286387
Private State Tokens	2024-05-01	mobile	True	12	5000	5000	3851	0.3116073747078681
Private State Tokens	2024-06-01	desktop	False	5	5000	5000	2896	0.17265193370165746
Private State Tokens	2024-06-01	desktop	True	14	5000	5000	3222	0.4345127250155183
Private State Tokens	2024-06-01	mobile	False	6	5000	5000	3476	0.17261219792865362
Private State Tokens	2024-06-01	mobile	True	12	5000	5000	3918	0.3062787136294028
Private State Tokens	2024-07-01	desktop	False	5	5000	5000	2900	0.1724137931034483
Private State Tokens	2024-07-01	desktop	True	13	5000	5000	3254	0.39950829748002464
Private State Tokens	2024-07-01	mobile	False	5	5000	5000	3509	0.14249073810202337
Private State Tokens	2024-07-01	mobile	True	13	5000	5000	3969	0.327538422776518
Private State Tokens	2024-08-01	desktop	False	6	5000	5000	2865	0.20942408376963353
Private State Tokens	2024-08-01	desktop	True	13	5000	5000	3213	0.4046062869592281
Private State Tokens	2024-08-01	mobile	False	6	5000	5000	3495	0.17167381974248927
Private State Tokens	2024-08-01	mobile	True	13	5000	5000	3948	0.3292806484295846
Private State Tokens	2024-09-01	desktop	False	7	5000	5000	2782	0.2516175413371675
Private State Tokens	2024-09-01	desktop	True	15	5000	5000	3165	0.47393364928909953
Private State Tokens	2024-09-01	mobile	False	6	5000	5000	3413	0.17579841781423966
Private State Tokens	2024-09-01	mobile	True	12	5000	5000	3884	0.30895983522142123
Private State Tokens	2024-10-01	desktop	False	5	5000	5000	2882	0.17349063150589866
Private State Tokens	2024-10-01	desktop	True	13	5000	5000	3228	0.40272614622056996
Private State Tokens	2024-10-01	mobile	False	5	5000	5000	3454	0.1447596988998263
Private State Tokens	2024-10-01	mobile	True	15	5000	5000	3869	0.3876970793486689
Private State Tokens	2024-11-01	desktop	False	5	5000	5000	2902	0.17229496898690558
Private State Tokens	2024-11-01	desktop	True	12	5000	5000	3260	0.36809815950920244
Private State Tokens	2024-11-01	mobile	False	5	5000	5000	3497	0.14297969688304263
Private State Tokens	2024-11-01	mobile	True	14	5000	5000	3915	0.35759897828863346
Private State Tokens	2024-12-01	desktop	False	7	5000	5000	2958	0.23664638269100743
Private State Tokens	2024-12-01	desktop	True	16	5000	5000	3305	0.4841149773071104
Private State Tokens	2024-12-01	mobile	False	7	5000	5000	3518	0.1989766913018761
Private State Tokens	2024-12-01	mobile	True	18	5000	5000	3949	0.4558115978728792
Private State Tokens	2025-01-01	desktop	False	4	5000	5000	2832	0.14124293785310735
Private State Tokens	2025-01-01	desktop	True	12	5000	5000	3181	0.3772398616787174
Private State Tokens	2025-01-01	mobile	False	5	5000	5000	3416	0.14637002341920377
Private State Tokens	2025-01-01	mobile	True	13	5000	5000	3867	0.3361779156969227
Private State Tokens	2025-02-01	desktop	False	3	5000	5000	2919	0.10277492291880781
Private State Tokens	2025-02-01	desktop	True	13	5000	5000	3283	0.39597928723728293
Private State Tokens	2025-02-01	mobile	False	4	5000	5000	3449	0.11597564511452595
Private State Tokens	2025-02-01	mobile	True	12	5000	5000	3907	0.3071410289224469
Private State Tokens	2025-03-01	desktop	False	5	5000	5000	2924	0.1709986320109439
Private State Tokens	2025-03-01	desktop	True	13	5000	5000	3266	0.3980404164115126
Private State Tokens	2025-03-01	mobile	False	6	5000	5000	3429	0.17497812773403326
Private State Tokens	2025-03-01	mobile	True	15	5000	5000	3867	0.3878975950349108
Private State Tokens	2025-04-01	desktop	False	6	5000	5000	2900	0.20689655172413793
Private State Tokens	2025-04-01	desktop	True	14	5000	5000	3278	0.4270896888346553
Private State Tokens	2025-04-01	mobile	False	8	5000	5000	3420	0.23391812865497078
Private State Tokens	2025-04-01	mobile	True	15	5000	5000	3873	0.3872966692486445
Private State Tokens	2025-05-01	desktop	False	8	5000	5000	2864	0.27932960893854747
Private State Tokens	2025-05-01	desktop	True	16	5000	5000	3226	0.49597024178549287
Private State Tokens	2025-05-01	mobile	False	9	5000	5000	3429	0.26246719160104987
Private State Tokens	2025-05-01	mobile	True	15	5000	5000	3899	0.3847140292382662
Private State Tokens	2025-06-01	desktop	False	6	5000	5000	2834	0.2117148906139732
Private State Tokens	2025-06-01	desktop	True	9	5000	5000	3170	0.28391167192429023
Private State Tokens	2025-06-01	mobile	False	7	5000	5000	3393	0.20630710285882697
Private State Tokens	2025-06-01	mobile	True	11	5000	5000	3845	0.2860858257477243
Private State Tokens	2025-07-01	desktop	False	6	5000	5000	2864	0.20949720670391062
Private State Tokens	2025-07-01	desktop	True	13	5000	5000	3201	0.4061230865354577
Private State Tokens	2025-07-01	mobile	False	8	5000	5000	3419	0.23398654577361802
Private State Tokens	2025-07-01	mobile	True	12	5000	5000	3891	0.30840400925212025
Private State Tokens	2025-08-01	desktop	False	7	5000	5000	2883	0.2428026361429067
Private State Tokens	2025-08-01	desktop	True	14	5000	5000	3195	0.4381846635367762
Private State Tokens	2025-08-01	mobile	False	9	5000	5000	3377	0.26650873556411014
Private State Tokens	2025-08-01	mobile	True	14	5000	5000	3857	0.3629764065335753
Private State Tokens	2025-09-01	desktop	False	5	5000	5000	2870	0.17421602787456447
Private State Tokens	2025-09-01	desktop	True	13	5000	5000	3203	0.4058694973462379
Private State Tokens	2025-09-01	mobile	False	9	5000	5000	3398	0.26486168334314303
Private State Tokens	2025-09-01	mobile	True	14	5000	5000	3887	0.36017494211474144
Private State Tokens	2025-10-01	desktop	False	11	5000	5000	2862	0.38434661076170507
Private State Tokens	2025-10-01	desktop	True	18	5000	5000	3162	0.5692599620493358
Private State Tokens	2025-10-01	mobile	False	13	5000	5000	3343	0.3888722704157942
Private State Tokens	2025-10-01	mobile	True	18	5000	5000	3791	0.474808757583751
Private State Tokens	2025-11-01	desktop	False	9	5000	5000	2897	0.3106662064204349
Private State Tokens	2025-11-01	desktop	True	15	5000	5000	3250	0.46153846153846156
Private State Tokens	2025-11-01	mobile	False	12	5000	5000	3390	0.35398230088495575
Private State Tokens	2025-11-01	mobile	True	16	5000	5000	3874	0.41300980898296336
Private State Tokens	2025-12-01	desktop	False	7	5000	5000	2946	0.23761031907671418
Private State Tokens	2025-12-01	desktop	True	18	5000	5000	3273	0.5499541704857929
Private State Tokens	2025-12-01	mobile	False	9	5000	5000	3398	0.26486168334314303
Private State Tokens	2025-12-01	mobile	True	19	5000	5000	3877	0.4900696414753675
Private State Tokens	2026-01-01	desktop	False	8	5000	5000	2862	0.2795248078266946
Private State Tokens	2026-01-01	desktop	True	16	5000	5000	3192	0.5012531328320802
Private State Tokens	2026-01-01	mobile	False	7	5000	5000	3356	0.20858164481525626
Private State Tokens	2026-01-01	mobile	True	15	5000	5000	3813	0.3933910306845004
Private State Tokens	2026-02-01	desktop	False	4	5000	5000	2906	0.13764624913971094
Private State Tokens	2026-02-01	desktop	True	15	5000	5000	3270	0.45871559633027525
Private State Tokens	2026-02-01	mobile	False	7	5000	5000	3381	0.2070393374741201
Private State Tokens	2026-02-01	mobile	True	15	5000	5000	3883	0.38629925315477726
Private State Tokens	2026-03-01	desktop	False	6	5000	5000	2856	0.21008403361344538
Private State Tokens	2026-03-01	desktop	True	14	5000	5000	3239	0.43223217042297
Private State Tokens	2026-03-01	mobile	False	9	5000	5000	3330	0.2702702702702703
Private State Tokens	2026-03-01	mobile	True	15	5000	5000	3861	0.3885003885003885
Private State Tokens	2026-04-01	desktop	False	7	5000	5000	2829	0.24743725698126548
Private State Tokens	2026-04-01	desktop	True	15	5000	5000	3232	0.4641089108910891
Private State Tokens	2026-04-01	mobile	False	8	5000	5000	3335	0.23988005997001496
Private State Tokens	2026-04-01	mobile	True	17	5000	5000	3845	0.4421326397919376
Protected Audience	2024-06-01	desktop	False	276	5000	5000	2896	9.530386740331492
Protected Audience	2024-06-01	desktop	True	282	5000	5000	3222	8.752327746741155
Protected Audience	2024-06-01	mobile	False	299	5000	5000	3476	8.601841196777906
Protected Audience	2024-06-01	mobile	True	299	5000	5000	3918	7.631444614599285
Protected Audience	2024-07-01	desktop	False	309	5000	5000	2900	10.655172413793103
Protected Audience	2024-07-01	desktop	True	271	5000	5000	3254	8.32821143208359
Protected Audience	2024-07-01	mobile	False	300	5000	5000	3509	8.549444286121402
Protected Audience	2024-07-01	mobile	True	288	5000	5000	3969	7.2562358276643995
Protected Audience	2024-08-01	desktop	False	312	5000	5000	2865	10.890052356020941
Protected Audience	2024-08-01	desktop	True	299	5000	5000	3213	9.305944600062247
Protected Audience	2024-08-01	mobile	False	308	5000	5000	3495	8.812589413447784
Protected Audience	2024-08-01	mobile	True	309	5000	5000	3948	7.826747720364742
Protected Audience	2024-09-01	desktop	False	299	5000	5000	2782	10.74766355140187
Protected Audience	2024-09-01	desktop	True	277	5000	5000	3165	8.751974723538705
Protected Audience	2024-09-01	mobile	False	297	5000	5000	3413	8.702021681804863
Protected Audience	2024-09-01	mobile	True	285	5000	5000	3884	7.337796086508754
Protected Audience	2024-10-01	desktop	False	333	5000	5000	2882	11.554476058292853
Protected Audience	2024-10-01	desktop	True	334	5000	5000	3228	10.346964064436182
Protected Audience	2024-10-01	mobile	False	321	5000	5000	3454	9.293572669368848
Protected Audience	2024-10-01	mobile	True	316	5000	5000	3869	8.167485138278625
Protected Audience	2024-11-01	desktop	False	346	5000	5000	2902	11.922811853893867
Protected Audience	2024-11-01	desktop	True	309	5000	5000	3260	9.478527607361963
Protected Audience	2024-11-01	mobile	False	338	5000	5000	3497	9.66542750929368
Protected Audience	2024-11-01	mobile	True	320	5000	5000	3915	8.173690932311622
Protected Audience	2024-12-01	desktop	False	388	5000	5000	2958	13.116970926301555
Protected Audience	2024-12-01	desktop	True	368	5000	5000	3305	11.13464447806354
Protected Audience	2024-12-01	mobile	False	374	5000	5000	3518	10.631040363843093
Protected Audience	2024-12-01	mobile	True	385	5000	5000	3949	9.749303621169917
Protected Audience	2025-01-01	desktop	False	384	5000	5000	2832	13.559322033898304
Protected Audience	2025-01-01	desktop	True	373	5000	5000	3181	11.725872367180132
Protected Audience	2025-01-01	mobile	False	390	5000	5000	3416	11.416861826697893
Protected Audience	2025-01-01	mobile	True	375	5000	5000	3867	9.69743987587277
Protected Audience	2025-02-01	desktop	False	407	5000	5000	2919	13.94313120931826
Protected Audience	2025-02-01	desktop	True	375	5000	5000	3283	11.422479439537009
Protected Audience	2025-02-01	mobile	False	381	5000	5000	3449	11.046680197158597
Protected Audience	2025-02-01	mobile	True	386	5000	5000	3907	9.879703097005375
Protected Audience	2025-03-01	desktop	False	400	5000	5000	2924	13.679890560875513
Protected Audience	2025-03-01	desktop	True	385	5000	5000	3266	11.788120024494795
Protected Audience	2025-03-01	mobile	False	405	5000	5000	3429	11.811023622047244
Protected Audience	2025-03-01	mobile	True	398	5000	5000	3867	10.292216188259633
Protected Audience	2025-04-01	desktop	False	376	5000	5000	2900	12.96551724137931
Protected Audience	2025-04-01	desktop	True	382	5000	5000	3278	11.653447223917022
Protected Audience	2025-04-01	mobile	False	373	5000	5000	3420	10.90643274853801
Protected Audience	2025-04-01	mobile	True	386	5000	5000	3873	9.966434288665118
Protected Audience	2025-05-01	desktop	False	404	5000	5000	2864	14.106145251396649
Protected Audience	2025-05-01	desktop	True	394	5000	5000	3226	12.213267203967762
Protected Audience	2025-05-01	mobile	False	397	5000	5000	3429	11.577719451735199
Protected Audience	2025-05-01	mobile	True	415	5000	5000	3899	10.643754808925365
Protected Audience	2025-06-01	desktop	False	356	5000	5000	2834	12.561750176429076
Protected Audience	2025-06-01	desktop	True	346	5000	5000	3170	10.914826498422713
Protected Audience	2025-06-01	mobile	False	345	5000	5000	3393	10.167992926613616
Protected Audience	2025-06-01	mobile	True	323	5000	5000	3845	8.400520156046815
Protected Audience	2025-07-01	desktop	False	359	5000	5000	2864	12.53491620111732
Protected Audience	2025-07-01	desktop	True	359	5000	5000	3201	11.215245235863792
Protected Audience	2025-07-01	mobile	False	354	5000	5000	3419	10.353904650482598
Protected Audience	2025-07-01	mobile	True	358	5000	5000	3891	9.200719609354922
Protected Audience	2025-08-01	desktop	False	37	5000	5000	2883	1.2833853624696496
Protected Audience	2025-08-01	desktop	True	13	5000	5000	3195	0.4068857589984351
Protected Audience	2025-08-01	mobile	False	50	5000	5000	3377	1.4806040864672787
Protected Audience	2025-08-01	mobile	True	22	5000	5000	3857	0.5703914959813327
Protected Audience	2025-09-01	desktop	False	34	5000	5000	2870	1.1846689895470384
Protected Audience	2025-09-01	desktop	True	13	5000	5000	3203	0.4058694973462379
Protected Audience	2025-09-01	mobile	False	43	5000	5000	3398	1.2654502648616834
Protected Audience	2025-09-01	mobile	True	19	5000	5000	3887	0.48880885001286345
Protected Audience	2025-10-01	desktop	False	29	5000	5000	2862	1.013277428371768
Protected Audience	2025-10-01	desktop	True	7	5000	5000	3162	0.2213788741302973
Protected Audience	2025-10-01	mobile	False	38	5000	5000	3343	1.136703559676937
Protected Audience	2025-10-01	mobile	True	18	5000	5000	3791	0.474808757583751
Protected Audience	2025-11-01	desktop	False	29	5000	5000	2897	1.0010355540214015
Protected Audience	2025-11-01	desktop	True	9	5000	5000	3250	0.2769230769230769
Protected Audience	2025-11-01	mobile	False	36	5000	5000	3390	1.0619469026548671
Protected Audience	2025-11-01	mobile	True	10	5000	5000	3874	0.2581311306143521
Protected Audience	2025-12-01	desktop	False	28	5000	5000	2946	0.9504412763068567
Protected Audience	2025-12-01	desktop	True	6	5000	5000	3273	0.18331805682859761
Protected Audience	2025-12-01	mobile	False	32	5000	5000	3398	0.9417304296645085
Protected Audience	2025-12-01	mobile	True	9	5000	5000	3877	0.2321382512251741
Protected Audience	2026-01-01	desktop	False	496	5000	5000	2862	17.330538085255064
Protected Audience	2026-01-01	desktop	True	121	5000	5000	3192	3.7907268170426063
Protected Audience	2026-01-01	mobile	False	593	5000	5000	3356	17.66984505363528
Protected Audience	2026-01-01	mobile	True	220	5000	5000	3813	5.7697351167060065
Protected Audience	2026-02-01	desktop	False	977	5000	5000	2906	33.6200963523744
Protected Audience	2026-02-01	desktop	True	1031	5000	5000	3270	31.529051987767588
Protected Audience	2026-02-01	mobile	False	1101	5000	5000	3381	32.56433007985803
Protected Audience	2026-02-01	mobile	True	1158	5000	5000	3883	29.822302343548802
Protected Audience	2026-03-01	desktop	False	499	5000	5000	2856	17.471988795518207
Protected Audience	2026-03-01	desktop	True	845	5000	5000	3239	26.08829885767212
Protected Audience	2026-03-01	mobile	False	543	5000	5000	3330	16.306306306306308
Protected Audience	2026-03-01	mobile	True	864	5000	5000	3861	22.377622377622377
